Experience,Salary
8.7,105679
8.8,106630
8.8,107939
8.9,106750
8.9,108844
8.8,106130
8.8,105564
8.7,107245
8.9,106152
8.9,106943
8.9,108562
8.8,108787
8.9,107982
8.9,108247
8.7,107166
8.7,106652
8.9,105828
8.9,108710
8.7,107205
8.8,105454
9.0,108226
8.8,108911
8.7,105757
8.8,106970
8.9,107973
8.9,106555
8.9,108723
8.8,107378
9.0,106164
8.9,106106
8.7,108794
8.7,108480
8.9,106275
8.9,107714
8.9,105909
8.9,108063
8.9,105933
9.0,108989
8.9,106049
8.9,109173
9.0,107946
8.9,108900
8.8,106175
9.0,106102
8.7,106678
8.9,108907
8.8,106269
8.8,108437
8.9,106121
8.7,106353
8.9,107798
8.9,109129
8.9,106232
9.0,106926
9.0,108817
8.8,108952
8.7,107574
9.0,106150
8.8,106131
8.9,107109
8.8,106090
8.8,106289
9.0,105582
9.4,115533
9.2,105940
9.1,112574
9.1,112547
9.3,114569
9.3,109126
9.4,115954
9.1,107162
9.1,111861
9.3,113064
9.3,110451
9.2,115397
9.0,111437
9.4,116519
9.1,115386
9.1,111273
9.3,109809
9.1,111679
9.2,107982
9.3,113901
9.0,111536
9.1,111114
9.0,116359
9.4,111797
9.4,106213
9.4,113644
9.4,111145
9.5,113935
9.5,111702
9.2,110603
9.3,108924
9.4,111029
9.2,116533
9.3,116387
9.2,108075
9.0,113974
9.4,107233
9.1,107952
9.2,111009
9.3,115937
9.1,113051
9.1,116938
9.1,115833
9.3,108483
9.0,116148
9.5,111759
9.3,110233
9.4,105729
9.4,114642
9.4,114610
9.3,116172
9.2,116262
9.4,109206
9.4,114512
9.3,110415
9.1,109884
9.3,114686
9.1,110868
9.2,108059
9.5,115541
9.3,115740
9.4,109675
9.1,112490
9.2,106646
9.3,112613
9.1,114821
9.5,109882
9.2,111750
9.5,105990
9.4,108300
9.2,106381
9.5,112891
9.4,107407
9.2,114966
9.1,108704
9.1,116951
9.1,113088
9.1,111011
9.4,106232
9.3,112683
9.0,107461
9.1,110491
9.1,113025
9.3,107297
9.1,107378
9.2,113671
9.4,116191
9.2,112328
9.2,113414
9.1,114837
9.2,116129
9.4,111444
9.0,114724
9.2,106053
9.5,116054
9.1,109529
9.4,114683
9.5,107466
9.1,114716
9.3,105622
9.2,109613
9.4,116880
9.1,111591
9.0,112651
9.3,115515
9.2,107279
9.2,113438
9.0,114546
9.5,106522
9.2,110484
9.0,109536
9.0,114205
9.3,106057
9.2,107275
9.4,108497
9.1,114755
9.4,109627
9.4,112709
9.0,115740
9.2,106750
9.1,109390
9.3,110783
9.3,108981
9.0,111085
9.3,106936
9.1,113235
9.1,110090
9.2,109643
9.1,109990
9.2,116580
9.2,114461
9.0,115428
9.1,106155
9.3,105921
9.2,106204
9.1,106044
9.2,110757
9.3,110630
9.4,114959
9.2,112654
9.0,110052
9.2,109428
9.0,108915
9.2,109992
9.1,109183
9.5,105650
9.3,115130
9.4,109894
9.2,110250
9.2,106382
9.1,116280
9.0,108622
9.1,110157
9.4,115330
9.4,115592
9.4,116606
9.4,111061
9.5,116345
9.2,113765
9.5,114235
9.1,112303
9.2,111458
9.4,107870
9.2,108131
9.2,113774
9.3,115079
9.1,115467
9.5,106349
9.1,115848
9.3,115790
9.0,113591
9.4,109539
9.5,115424
9.0,115038
9.1,106335
9.1,108345
9.5,116365
9.4,115815
9.3,106591
9.2,108402
9.0,107740
9.2,107220
9.1,114564
9.4,110053
9.4,115248
9.2,111066
9.1,107008
9.3,113711
9.2,108781
9.2,110186
9.4,108155
9.1,115734
9.5,107616
9.4,110329
9.3,106364
9.1,108973
9.2,110757
9.0,114613
9.1,115376
9.4,108696
9.4,114001
9.0,115285
9.3,108688
9.1,109933
9.3,111516
9.2,112821
9.2,111944
9.4,111710
9.4,106909
9.0,112810
9.1,108486
9.3,108893
9.2,112107
9.4,116226
9.5,108026
9.1,108701
9.1,112363
9.0,107333
9.1,110469
9.5,108179
9.1,107972
9.0,116039
9.1,115190
9.4,108511
9.0,116370
9.1,113473
9.2,106815
9.2,116274
9.4,113096
9.2,110507
9.3,109930
9.4,108349
9.3,116686
9.4,110973
9.4,116039
9.1,114274
9.2,107389
9.3,110547
9.1,110784
9.5,114707
9.2,116292
9.4,111690
9.4,112582
9.4,113648
9.2,107492
9.0,106127
9.4,106689
9.2,115964
9.1,108903
9.5,112012
9.0,105952
9.2,110742
9.2,112550
9.2,108635
9.3,109288
9.5,116576
9.2,116339
9.5,109508
9.1,110674
9.1,114603
9.5,114440
9.5,116414
9.2,111130
9.5,111151
9.3,108134
9.1,105821
9.3,111641
9.3,116473
9.2,109041
9.5,107973
9.4,106873
9.2,107713
9.4,107359
9.4,107500
9.2,105887
9.2,108851
9.0,116865
9.2,111852
9.1,107378
9.1,107287
9.5,116697
9.1,105987
9.0,111352
9.2,111610
9.4,109947
9.5,114179
9.4,114363
9.3,113511
9.1,112551
9.1,112573
9.4,110267
9.0,112373
9.2,110093
9.2,116014
9.5,115537
9.2,110001
9.1,116278
9.3,106525
9.5,114630
9.4,115146
9.4,106212
9.1,110632
9.3,112260
9.5,110165
9.3,107345
9.2,107813
9.1,110708
9.2,114858
9.3,108669
9.4,108655
9.1,107247
9.3,106454
9.3,110004
9.3,112631
9.0,107342
9.0,111682
9.1,106594
9.0,106897
9.4,107677
9.5,107765
9.4,116448
9.2,111195
9.0,108004
9.1,116822
9.4,107304
9.1,108909
9.1,115072
9.4,108308
9.4,110966
9.3,114282
9.5,116642
9.1,108662
9.2,108554
9.4,115586
9.0,106057
9.1,108637
9.2,111548
9.2,110761
9.0,112775
9.3,111266
9.5,113953
9.0,116591
9.2,112020
9.2,106144
9.4,107705
9.4,110364
9.1,111289
9.4,115925
9.0,109019
9.5,108399
9.1,113453
9.3,114694
9.3,110459
9.3,114051
9.5,109042
9.1,109884
9.2,108602
9.0,107548
9.1,113149
9.4,107626
9.4,116465
9.2,116767
9.1,115035
9.0,112709
9.3,115924
9.2,112763
9.2,112243
9.5,116125
9.2,106553
9.0,106489
9.2,115641
9.0,109512
9.2,114470
9.5,107720
9.4,108511
9.3,116907
9.4,111573
9.4,109852
9.2,106812
9.2,116891
9.2,114998
9.1,112982
9.2,106039
9.5,108377
9.2,110626
9.2,105601
9.2,110840
9.3,113138
9.3,114979
9.1,111568
9.3,109878
9.2,105800
9.1,111658
9.2,116447
9.4,114469
9.1,109527
9.1,112740
9.4,116646
9.3,113334
9.3,116141
9.4,107808
9.1,105733
9.2,114344
9.3,105835
9.2,114503
9.0,107930
9.1,112341
9.3,113816
9.1,106226
9.3,115372
9.3,107851
9.3,109009
9.4,110755
9.5,115673
9.3,113178
9.2,113851
9.0,107732
9.1,112878
9.2,109308
9.4,113930
9.5,108254
9.5,114204
9.4,105601
9.3,111063
9.2,108343
9.4,116180
9.0,105555
9.4,105795
9.2,116969
9.4,112467
9.4,110982
9.5,106848
9.1,107792
9.4,107512
9.1,114508
9.2,115356
9.1,115708
9.1,115666
9.4,116770
9.4,114272
9.2,112742
9.1,111955
9.3,114199
9.4,107565
9.4,111265
9.4,115904
9.4,108821
9.2,111197
9.1,111598
9.1,109994
9.3,113438
9.1,106271
9.3,105843
9.1,114419
9.1,110371
9.3,114009
9.2,109988
9.3,110806
9.2,113039
9.5,114859
9.1,112440
9.3,110296
9.3,110326
9.4,115846
9.5,113559
9.3,114611
9.3,109933
9.0,109055
9.2,114277
9.1,111927
9.1,113146
9.2,113867
9.4,111789
9.4,112552
9.2,113835
9.4,112435
9.1,107146
9.4,116197
9.3,107730
9.2,113681
9.3,114305
9.5,110438
9.3,109705
9.3,113021
9.1,112790
9.2,109538
9.5,113508
9.1,112981
9.2,110737
9.3,110869
9.0,108306
9.2,107398
9.2,114364
9.3,109851
9.5,114934
9.1,106023
9.2,110746
9.3,106660
9.1,112616
9.3,115745
9.3,114335
9.5,116969
9.5,113468
9.6,116078
9.6,113055
9.5,112876
9.6,114921
9.5,114379
9.6,114378
9.5,116330
9.6,113333
9.6,115685
9.5,114155
9.5,112951
9.5,115729
9.6,115368
9.5,112926
9.6,114480
9.5,116841
9.5,115739
9.5,115108
9.6,115235
9.6,113105
9.6,114345
9.6,114054
9.5,115565
9.5,116848
9.5,116483
9.6,116073
9.5,113256
9.6,116980
9.5,116031
9.6,116991
9.5,117052
9.6,113305
9.6,114353
9.5,115768
9.6,115719
9.5,114422
9.6,115494
9.5,114956
9.5,112694
9.6,113425
9.5,113224
9.5,115802
9.5,114389
9.6,113717
9.5,114312
9.5,116323
9.6,112630
9.6,112811
9.6,114363
9.6,114590
9.6,113090
9.5,114781
9.5,116920
9.6,116278
9.5,114837
9.5,116450
9.5,116686
9.6,116001
9.6,115016
9.5,116418
9.6,113655
9.5,112857
9.5,113216
9.5,113490
9.5,116314
9.5,115941
9.5,113097
9.6,116958
9.5,114232
9.5,113790
9.6,115795
9.6,114618
9.6,113704
9.6,114961
9.6,116287
9.6,115913
9.6,114247
9.6,116343
9.6,114812
9.5,115230
9.6,116817
9.5,115186
9.6,114469
9.5,114481
9.5,115423
9.5,116703
9.5,113897
9.5,113597
9.6,116185
9.5,116493
9.5,114084
9.6,113446
9.6,113743
9.6,114029
9.6,115414
9.5,115718
9.5,116189
9.5,114768
9.6,116822
9.5,115881
9.6,115437
9.6,116024
9.5,114499
9.5,115981
9.6,116046
9.5,116815
9.5,113478
9.6,112991
9.5,113633
9.5,115386
9.5,116115
9.5,116570
9.6,113032
9.5,115722
9.5,113949
9.5,114306
9.5,115717
9.5,113150
9.6,116122
9.6,114669
9.6,113687
9.6,114977
9.5,114791
9.6,115258
9.5,113056
9.6,116441
9.5,113882
9.6,115079
9.5,116356
9.6,115482
9.6,114343
9.5,116106
9.6,112891
9.6,113098
9.6,115549
9.5,116193
9.6,114376
9.6,113410
9.5,114595
9.6,113324
9.6,112753
9.6,113114
9.6,116355
9.6,114552
9.5,112866
9.6,116388
9.6,116373
9.5,114795
9.6,116727
9.5,116777
9.6,116087
9.5,116185
9.5,116765
9.5,116439
9.6,115640
9.6,113385
9.5,114351
9.6,114131
9.5,116387
9.6,113147
9.5,114004
9.5,116551
9.6,116216
9.5,115301
9.6,113314
9.5,116403
9.6,113972
9.6,115134
9.5,115430
9.6,112690
9.6,113181
9.6,113555
9.5,114493
9.5,113090
9.5,114132
9.5,114837
9.5,116703
9.5,115309
9.5,115732
9.6,114682
9.6,114908
9.5,113758
9.5,112792
9.6,114929
9.5,113910
9.5,114151
9.5,114772
9.5,116453
9.6,113245
9.6,113315
9.6,114242
9.5,114984
9.6,113403
9.6,116663
9.6,116313
9.6,113852
9.6,114072
9.5,115963
9.5,114527
9.6,112946
9.6,116255
9.5,114871
9.5,116097
9.6,114879
9.5,114151
9.6,116028
9.6,115571
9.6,113280
9.6,115286
9.5,116760
9.5,115193
9.6,113264
9.6,115034
9.6,113307
9.5,114577
9.6,113346
9.6,116837
9.5,114569
9.6,116753
9.5,113957
9.5,113774
9.6,115034
9.5,113668
9.6,113461
9.6,116153
9.5,113175
9.6,112720
9.6,116323
9.5,115121
9.5,114354
9.6,113404
9.5,115507
9.5,116438
9.6,115707
9.6,114915
9.6,115567
9.6,114677
9.5,114399
9.6,113722
9.5,115082
9.6,113888
9.5,113038
9.6,116152
9.6,113002
9.6,113494
9.6,115393
9.5,114149
9.6,113151
9.5,112482
9.5,113469
9.5,116730
9.6,115164
9.5,116255
9.5,114598
9.5,114395
9.5,115449
9.5,114840
9.6,114816
9.5,114204
9.6,113571
9.5,113140
9.5,116271
9.6,115546
9.5,115443
9.6,114479
9.5,115810
9.6,114834
9.5,112947
9.5,113851
9.5,116193
9.6,114912
9.6,113863
9.6,114671
9.5,113438
9.5,114421
9.5,115116
9.5,114171
9.5,114085
9.6,115573
9.5,115152
9.6,113416
9.6,114485
9.5,116728
9.5,115137
9.5,115588
9.5,115064
9.6,115329
9.6,113776
9.5,115514
9.6,116317
9.5,115044
9.5,113936
9.5,113197
9.6,113853
9.5,116731
9.5,114023
9.5,115724
9.6,115328
9.6,114982
9.5,113348
9.6,113559
9.5,115559
9.6,114387
9.5,115189
9.5,113060
9.6,113737
9.5,114031
9.5,116176
9.5,112813
9.5,114037
9.6,113664
9.6,115505
9.6,112921
9.5,115443
9.5,115407
9.5,116234
9.5,114243
9.6,113140
9.6,116164
9.6,114484
9.6,113520
9.5,113011
9.6,117032
9.6,115778
9.5,113248
9.5,115234
9.5,116770
9.5,113298
9.6,114729
9.6,113932
9.6,114682
9.5,113361
9.5,114346
9.5,114021
9.5,115718
9.6,112940
9.6,115001
9.6,115173
9.5,115807
9.5,114121
9.5,114452
9.5,113625
9.6,115887
9.5,116345
9.5,113645
9.5,116298
9.6,114735
9.5,112854
9.5,115684
9.5,114456
9.5,116131
9.5,116058
9.5,112781
9.5,114042
9.6,114427
9.5,112921
9.6,114356
9.5,113100
9.6,115150
9.6,113924
9.6,115716
9.5,115025
9.5,114088
9.5,116432
9.6,117065
9.5,115916
9.5,113366
9.6,114301
9.5,114787
9.5,116207
9.6,116666
9.5,116507
9.6,117059
9.6,115989
9.6,114302
9.6,115883
9.6,114597
9.5,115845
9.5,116072
9.5,116419
9.5,115679
9.5,115218
9.5,115288
9.5,112814
9.5,113165
9.6,113696
9.6,113142
9.5,114882
9.5,116609
9.6,114682
9.5,116663
9.5,116870
9.5,115173
9.5,113103
9.6,113143
9.5,116319
9.6,114468
9.5,114083
9.5,116219
9.5,113386
9.5,112902
9.5,116195
9.5,114579
9.5,113107
9.6,114966
9.5,115744
9.6,112951
9.5,115782
9.5,116582
9.5,116812
9.5,116195
9.6,114826
9.6,115344
9.6,113279
9.5,113954
9.6,114518
9.6,114750
9.5,112681
9.6,115067
9.6,113356
9.5,114257
9.6,115089
9.5,113836
9.5,114018
9.5,114864
9.6,114993
9.6,114443
9.5,114366
9.5,112726
9.5,112946
9.5,116999
9.5,112744
9.6,115931
9.6,116605
9.5,113206
9.5,113366
9.6,116384
9.5,113360
9.5,115593
9.6,113574
9.6,113586
9.5,114003
9.6,114464
9.6,117121
9.6,115299
9.5,115122
9.5,112967
9.5,114844
9.5,114148
9.6,114290
9.6,113848
9.6,113152
9.6,116335
9.5,113401
9.5,116834
9.5,113380
9.5,114012
9.5,115107
9.6,115616
9.5,114737
9.5,114566
9.6,116571
9.5,115292
9.5,115694
9.6,114379
9.6,114907
9.5,113080
9.6,113468
9.6,115886
9.6,117006
9.5,112866
9.5,115817
9.6,114827
9.5,116457
9.5,114277
9.5,113657
9.5,112526
9.5,112917
9.5,114522
9.6,115255
9.5,113741
9.6,114150
9.5,113489
9.5,116927
9.6,113798
9.6,114380
9.5,116799
9.5,114436
9.5,115442
9.5,116111
9.6,116508
9.5,113773
9.6,115281
9.6,114290
9.6,115185
9.5,115264
9.5,113945
9.6,115006
9.6,115837
9.5,112688
9.6,112635
9.8,118451
9.6,122267
9.8,114524
9.6,114387
9.9,114394
10.0,115270
10.2,121028
10.2,121474
9.6,118262
10.3,114734
9.7,118285
10.3,120809
9.7,119568
10.0,114689
10.0,121161
10.1,121710
9.9,115345
10.2,119728
10.1,116319
10.1,118745
10.0,121948
9.7,116737
10.0,116542
10.2,113338
10.1,115468
10.0,117746
9.7,122374
9.8,119756
10.2,113640
9.7,118997
9.6,116698
10.0,118098
9.8,116262
10.0,117891
9.9,116929
10.3,117039
10.2,118054
9.6,116801
10.3,121663
9.9,118677
10.0,119557
9.9,112715
10.3,113440
9.8,114321
9.7,116972
10.2,118347
9.7,116120
9.7,113325
9.8,115786
9.9,118784
10.1,115045
9.9,116863
9.8,115148
10.1,113014
9.8,113347
9.7,114358
9.9,114753
9.8,118270
9.8,118354
9.9,120721
9.9,116691
10.2,113447
10.3,113709
10.3,113221
9.9,114878
9.9,115456
10.1,116356
9.6,119954
9.8,118954
9.6,116132
9.8,118684
10.1,112842
10.2,122022
10.0,112914
9.9,116564
9.9,119016
10.0,112841
10.0,118413
9.8,118012
9.9,119471
9.7,120030
10.2,119713
9.8,119112
10.3,122281
10.0,115699
9.7,119774
9.9,116359
9.8,117046
9.7,113953
9.9,114564
10.1,116044
10.0,121526
9.7,117026
9.7,114405
9.9,118612
9.8,121598
9.9,114648
9.6,118419
10.0,112721
9.7,121666
9.9,121175
9.6,117134
10.1,113593
9.9,112976
10.3,121082
10.3,119419
9.8,115503
10.3,113174
9.7,117395
10.2,116037
10.0,114902
9.7,120573
9.8,112983
10.0,119643
10.3,121789
10.0,119478
10.1,116277
10.3,113531
10.0,114269
9.8,117717
10.2,117349
10.0,116340
9.8,117397
9.9,115469
9.8,121723
9.9,120692
10.3,121244
9.9,122207
9.9,119194
9.8,113516
10.2,120166
9.7,117568
9.7,115517
9.6,119605
9.9,114365
10.0,122238
10.1,122093
9.9,118470
9.9,115703
10.2,114639
9.6,120376
10.2,118766
9.7,115635
10.1,114981
9.8,113795
10.2,120152
10.3,114533
10.2,113826
10.0,120844
10.2,116482
9.9,119511
10.2,114774
10.0,116610
9.9,115521
10.1,114075
9.7,119271
10.0,120690
9.7,121734
10.0,119875
9.7,120400
10.2,115337
9.7,122101
10.2,114228
9.8,120504
9.7,121467
9.7,119531
9.9,117681
9.6,116729
10.2,113750
9.8,113837
10.2,116556
10.0,117493
10.3,121457
9.6,120743
10.1,112706
10.1,121225
9.8,116709
10.1,117025
10.0,118835
10.0,116036
10.2,117863
10.3,112807
9.7,115709
9.7,121813
10.0,119428
9.9,119180
10.0,115326
9.9,119456
9.7,121377
9.7,115420
9.9,118411
9.7,119437
9.7,114886
10.2,116935
9.8,121751
10.0,114417
9.9,118860
9.6,117113
9.9,119652
10.2,114521
10.3,117833
9.6,116367
9.7,117763
9.9,115508
9.7,119851
10.2,114041
9.6,113172
9.7,115080
10.2,115957
9.7,113934
9.7,113666
10.2,116697
9.7,115930
9.7,122173
10.3,113421
10.1,115178
9.9,117609
9.7,114932
9.7,112943
9.9,117144
10.2,117888
9.8,122410
10.0,120238
10.3,121728
10.0,121811
10.1,112828
9.7,118476
10.2,121609
9.8,114725
10.0,120773
9.9,114675
10.1,115320
10.0,115124
9.7,121878
9.9,115621
10.2,114200
9.8,117648
10.1,119980
9.7,121509
9.9,119954
9.6,121208
10.0,115540
9.9,120962
10.0,121154
9.8,115408
10.1,119857
9.8,114535
10.3,115272
10.1,117027
10.2,116518
9.9,121805
10.0,114603
10.0,120460
9.9,114890
9.9,113867
9.6,117441
9.8,113831
10.1,122331
10.0,117410
10.1,113817
9.8,115769
9.7,116518
10.0,117581
9.7,117089
10.3,119175
9.6,119082
10.3,122040
10.1,117340
10.2,112839
10.0,118674
9.6,118502
9.6,115748
10.2,113070
10.0,121243
10.1,113749
10.1,119166
9.9,115175
9.6,112704
10.1,115046
10.0,116343
10.0,114018
10.2,121495
10.3,120752
10.2,120881
9.9,115979
9.9,114995
10.0,115915
9.9,121515
10.3,118540
10.2,121734
9.8,121304
10.0,120959
10.1,119035
9.9,120992
10.2,115961
10.1,117193
10.0,122377
10.0,113333
9.8,116117
10.1,116693
10.2,120785
10.1,118973
10.2,115464
10.0,121567
10.1,122290
10.3,121756
9.6,116769
9.9,117496
9.8,114801
10.0,114486
9.6,118644
10.1,121924
9.7,113014
9.8,117352
9.9,117569
10.3,114702
10.2,117648
10.1,115270
9.6,117263
10.2,115758
9.7,118312
9.8,113562
9.9,114613
10.0,118536
9.8,117349
10.0,114647
9.7,116625
9.6,122303
9.9,119018
9.9,121088
9.7,113692
9.7,115020
10.2,119850
9.8,117535
10.0,113372
9.8,114423
10.1,113046
9.8,117832
10.1,116308
9.6,121306
10.2,121050
10.1,120255
9.8,117813
10.0,118577
10.3,118416
9.8,113702
10.0,115198
10.1,118037
9.8,114599
9.8,116113
10.2,115529
9.9,114187
9.8,117602
9.8,118228
10.1,115368
10.2,115167
9.8,115046
9.6,118693
10.2,112894
10.2,117896
10.3,121050
10.0,117008
10.1,116805
10.2,113755
9.8,121056
9.9,113889
10.2,116952
9.9,117392
9.9,115449
10.2,122382
9.7,121680
9.8,119032
9.7,113564
10.0,122022
9.8,120981
9.7,122267
10.1,120091
10.3,115816
9.6,121832
9.8,118563
10.3,116359
9.9,113223
9.7,119376
10.1,119308
10.1,114793
9.9,120270
9.7,119687
10.2,121285
9.7,114961
9.8,121954
10.0,122183
10.1,116663
9.8,118334
10.3,113097
10.1,115291
9.8,114850
10.0,118533
9.8,118460
9.6,115612
9.9,113532
10.3,117889
9.9,119608
9.7,117104
9.8,116490
9.9,120857
9.8,121369
10.1,115230
10.1,117462
9.9,117863
10.0,114701
10.3,119175
10.0,113129
10.0,121923
10.2,115822
9.8,115536
10.1,116181
10.0,119081
10.2,121305
10.1,119014
10.2,121845
9.7,115450
10.0,117961
9.8,118848
9.9,121897
9.7,114280
9.6,113483
9.7,117363
10.0,117103
9.9,113755
9.6,117192
10.1,114148
9.6,119160
9.6,115267
10.2,112582
10.0,122206
9.7,114456
9.8,113254
10.0,112783
9.7,114603
9.9,117031
10.3,115525
9.8,113113
10.1,113545
10.2,113409
10.2,122133
9.7,121643
10.2,116432
9.8,117287
9.8,114346
10.3,117492
9.9,116122
10.1,114253
10.3,122158
9.9,112893
10.0,119168
9.9,120470
9.7,122020
10.0,113594
9.7,119508
10.2,120387
10.2,121186
9.9,118855
9.6,114138
10.0,112612
10.2,114173
9.7,112915
9.9,114894
10.0,115096
9.7,115540
9.9,117852
10.2,118599
10.0,118249
10.2,118484
10.1,117695
10.2,114391
10.2,121613
9.6,120281
9.8,118127
9.7,113849
10.3,120342
10.0,118386
9.9,117317
9.7,118465
9.9,119714
9.7,118352
10.1,116054
10.0,116521
10.3,115160
9.6,113598
10.3,114438
9.6,118684
10.0,115278
9.8,117680
9.6,121903
10.3,120980
9.8,118524
10.2,114394
9.8,113038
10.2,118393
9.6,118368
10.3,115803
10.3,122391
10.5,122161
10.4,122382
10.4,121950
10.3,122123
10.4,121979
10.4,121944
10.4,122116
10.5,122243
10.3,122444
10.3,121898
10.3,121904
10.4,122056
10.4,121983
10.4,122358
10.4,121830
10.5,122211
10.4,121990
10.5,122000
10.5,122343
10.4,122168
10.3,122130
10.4,122395
10.5,122245
10.4,122328
10.4,122222
10.4,121989
10.4,122017
10.5,122085
10.5,122311
10.3,122288
10.4,121985
10.3,122113
10.4,122052
10.4,122087
10.4,122048
10.4,122070
10.5,121900
10.5,121919
10.5,122387
10.4,122305
10.4,121885
10.5,122364
10.5,122165
10.4,122264
10.4,122117
10.5,122052
10.3,122102
10.3,121947
10.3,121711
10.3,122069
10.5,121878
10.4,122014
10.4,121949
10.5,121649
10.5,122047
10.5,122214
10.3,122132
10.5,121873
10.5,122363
10.5,122171
10.5,122271
10.4,122186
10.4,122163
10.3,122105
10.4,121876
10.4,122053
10.5,122247
10.5,122100
10.3,121999
10.4,122366
10.5,122338
10.3,122072
10.4,122322
10.5,122155
10.3,122095
10.4,122190
10.5,122121
10.4,122374
10.3,122452
10.4,121992
10.4,122298
10.5,122242
10.4,122124
10.3,122076
10.5,122463
10.4,122239
10.3,122123
10.4,121988
10.3,122253
10.4,122285
10.5,122142
10.4,122240
10.5,122372
10.4,122238
10.3,122509
10.4,122443
10.4,122159
10.5,121951
10.5,121894
10.4,122098
10.5,122114
10.3,122267
10.3,121960
10.3,121758
10.4,121946
10.4,122010
10.5,122043
10.3,121897
10.5,121960
10.5,122066
10.5,122167
10.4,122234
10.4,121869
10.3,122193
10.4,122179
10.4,122249
10.4,122168
10.4,122269
10.4,122472
10.3,121943
10.4,121987
10.5,122303
10.4,121954
10.4,122039
10.4,121818
10.5,122093
10.3,122052
10.5,122277
10.4,121846
10.4,121945
10.3,121846
10.4,122146
10.3,122401
10.3,121949
10.5,122104
10.5,121744
10.3,122130
10.3,122083
10.3,122074
10.4,121984
10.5,121793
10.3,122442
10.4,122180
10.5,122448
10.3,122230
10.5,122480
10.4,122168
10.4,122352
10.3,122080
10.4,122040
10.4,122194
10.3,121973
10.4,121914
10.4,121890
10.4,122309
10.3,121971
10.4,122183
10.5,122271
10.3,122399
10.5,122225
10.3,122505
10.5,122016
10.5,122335
10.3,122016
10.4,121857
10.5,122180
10.4,122500
10.5,122200
10.3,122342
10.3,122248
10.3,122151
10.4,121962
10.3,122441
10.4,122454
10.4,122101
10.5,122224
10.5,122574
10.4,122033
10.4,122451
10.3,122192
10.4,122202
10.4,121964
10.4,122039
10.5,122230
10.3,122160
10.4,122355
10.4,122370
10.4,121929
10.4,122552
10.4,121986
10.5,122057
10.3,121827
10.4,121926
10.3,121936
10.3,122301
10.4,121984
10.4,121949
10.4,121751
10.4,122278
10.4,122086
10.3,122163
10.3,122094
10.5,122340
10.3,122122
10.5,121973
10.5,121736
10.3,122074
10.5,122404
10.4,121923
10.4,122053
10.5,122167
10.5,122004
10.4,121909
10.5,122277
10.4,121968
10.4,121866
10.4,122032
10.3,122284
10.5,121934
10.3,122202
10.4,122415
10.4,122293
10.5,122413
10.4,122254
10.3,122031
10.4,122319
10.3,121928
10.4,122290
10.4,122291
10.4,122204
10.4,122107
10.5,122372
10.3,122019
10.5,121956
10.4,122544
10.5,122209
10.4,122173
10.4,122044
10.5,121887
10.5,122130
10.4,121975
10.4,121980
10.5,122010
10.4,122598
10.3,122376
10.4,122444
10.3,122077
10.4,121752
10.3,122171
10.5,122313
10.3,121876
10.4,122141
10.4,122160
10.3,122171
10.5,121996
10.5,122033
10.4,121934
10.4,121945
10.5,122209
10.3,121763
10.4,122344
10.5,121983
10.5,122227
10.5,122017
10.5,122311
10.4,122263
10.5,122316
10.4,121866
10.4,122244
10.4,121889
10.4,122287
10.5,122031
10.5,122217
10.4,122465
10.3,121867
10.4,122009
10.4,121966
10.4,122352
10.4,122123
10.3,122383
10.4,122064
10.4,122156
10.4,122140
10.4,122447
10.4,121896
10.4,122439
10.3,121953
10.4,122063
10.5,122631
10.3,122069
10.3,122207
10.4,122046
10.5,122100
10.4,122308
10.4,122180
10.3,122505
10.3,122033
10.3,122174
10.5,122517
10.3,121836
10.4,122298
10.4,122097
10.4,121853
10.4,122291
10.5,122400
10.3,122092
10.3,122179
10.5,121971
10.5,122517
10.4,121822
10.5,121988
10.3,121943
10.4,122372
10.5,122192
10.4,122164
10.4,122134
10.3,122066
10.4,121796
10.3,122030
10.4,121865
10.4,122308
10.4,122251
10.4,122194
10.5,122067
10.5,122239
10.5,122243
10.3,122444
10.5,122121
10.4,121908
10.4,122404
10.5,122048
10.4,122080
10.5,122328
10.5,121955
10.4,122050
10.5,122259
10.5,122190
10.4,122276
10.5,121953
10.4,122193
10.4,122153
10.3,122096
10.5,122213
10.3,122410
10.5,121986
10.5,122002
10.4,122447
10.5,122115
10.4,122391
10.5,121946
10.4,122167
10.5,122063
10.4,121887
10.4,122033
10.5,122348
10.4,122081
10.5,122061
10.4,121897
10.4,122210
10.3,122073
10.3,122542
10.4,122228
10.5,122159
10.3,122348
10.3,122194
10.5,122158
10.3,121918
10.5,121936
10.4,122161
10.4,122124
10.4,122266
10.5,122496
10.5,122095
10.5,122340
10.5,121980
10.4,122348
10.3,122067
10.3,122046
10.3,122041
10.3,122246
10.4,122110
10.4,121973
10.5,122342
10.4,121920
10.4,122216
10.3,122135
10.5,121899
10.4,122108
10.4,122046
10.4,121997
10.5,122225
10.4,122195
10.3,122255
10.3,122320
10.4,122046
10.5,122400
10.3,122209
10.4,122092
10.4,122229
10.5,122312
10.4,122242
10.5,121920
10.3,121754
10.4,122205
10.3,121853
10.3,122009
10.3,122158
10.5,122091
10.3,122374
10.5,122288
10.4,122394
10.4,122041
10.5,122257
10.5,122079
10.4,121978
10.3,122346
10.4,121992
10.5,122175
10.4,122224
10.4,121828
10.4,122078
10.4,122088
10.4,122229
10.4,122253
10.4,122201
10.4,122351
10.3,122113
10.3,122147
10.3,122099
